Country Name,ISO3,Year,HDI,Suicide_rate,GDP_per_capita,log_GDP_per_capita,income_group_auto,continent,Low_data_quality_flag,HDI_sq,Suicide_rate_lag1,HDI_lag1,Low_data_quality_flag_panel
Tuvalu,TUV,2021,0.653,16.49,4249.644063600732,8.354590508670253,Lower-Middle,Oceania,⚠️ Low data reliability,0.42640900000000004,16.61,0.655,✅ Sufficient data
Tuvalu,TUV,2022,0.653,,4249.644063600732,8.354590508670253,Lower-Middle,Oceania,⚠️ Low data reliability,0.42640900000000004,16.49,0.653,⚠️ Low data reliability
Tuvalu,TUV,2023,0.689,,4249.644063600732,8.354590508670253,Lower-Middle,Oceania,⚠️ Low data reliability,0.47472099999999995,,0.653,⚠️ Low data reliability
Taiwan,TWN,2020,,15.87,,,,,,,,,⚠️ Low data reliability
Taiwan,TWN,2021,,16.04,,,,,,,15.87,,⚠️ Low data reliability
Tanzania,TZA,2010,0.493,,1048.388818359376,6.955009805958739,Low,Africa,✅ Sufficient data,0.243049,,,⚠️ Low data reliability
Tanzania,TZA,2019,0.533,,1048.388818359376,6.955009805958739,Low,Africa,✅ Sufficient data,0.28408900000000004,,0.493,⚠️ Low data reliability
Tanzania,TZA,2020,0.535,5.65,1048.388818359376,6.955009805958739,Low,Africa,✅ Sufficient data,0.286225,,0.533,✅ Sufficient data
Tanzania,TZA,2021,0.529,5.66,1048.388818359376,6.955009805958739,Low,Africa,✅ Sufficient data,0.279841,5.65,0.535,✅ Sufficient data
Tanzania,TZA,2022,0.532,,1048.388818359376,6.955009805958739,Low,Africa,✅ Sufficient data,0.28302400000000005,5.66,0.529,⚠️ Low data reliability
Tanzania,TZA,2023,0.555,,1048.388818359376,6.955009805958739,Low,Africa,✅ Sufficient data,0.30802500000000005,,0.532,⚠️ Low data reliability
Uganda,UGA,2010,0.5,,917.1089985444278,6.821226329472304,Low,Africa,✅ Sufficient data,0.25,,,⚠️ Low data reliability
Uganda,UGA,2019,0.544,,917.1089985444278,6.821226329472304,Low,Africa,✅ Sufficient data,0.29593600000000003,,0.5,⚠️ Low data reliability
Uganda,UGA,2020,0.545,5.88,917.1089985444278,6.821226329472304,Low,Africa,✅ Sufficient data,0.29702500000000004,,0.544,✅ Sufficient data
Uganda,UGA,2021,0.545,5.84,917.1089985444278,6.821226329472304,Low,Africa,✅ Sufficient data,0.29702500000000004,5.88,0.545,✅ Sufficient data
Uganda,UGA,2022,0.55,,917.1089985444278,6.821226329472304,Low,Africa,✅ Sufficient data,0.30250000000000005,5.84,0.545,⚠️ Low data reliability
Uganda,UGA,2023,0.582,,917.1089985444278,6.821226329472304,Low,Africa,✅ Sufficient data,0.33872399999999997,,0.55,⚠️ Low data reliability
Ukraine,UKR,2010,0.766,,2266.425610351564,7.725959248466389,Lower-Middle,Europe,✅ Sufficient data,0.586756,,,⚠️ Low data reliability
Ukraine,UKR,2019,0.774,,2266.425610351564,7.725959248466389,Lower-Middle,Europe,✅ Sufficient data,0.599076,,0.766,⚠️ Low data reliability
Ukraine,UKR,2020,0.762,22.9,2266.425610351564,7.725959248466389,Lower-Middle,Europe,✅ Sufficient data,0.580644,,0.774,✅ Sufficient data
Ukraine,UKR,2021,0.755,23.17,2266.425610351564,7.725959248466389,Lower-Middle,Europe,✅ Sufficient data,0.570025,22.9,0.762,✅ Sufficient data
Ukraine,UKR,2022,0.734,,2266.425610351564,7.725959248466389,Lower-Middle,Europe,✅ Sufficient data,0.538756,23.17,0.755,⚠️ Low data reliability
Ukraine,UKR,2023,0.779,,2266.425610351564,7.725959248466389,Lower-Middle,Europe,✅ Sufficient data,0.6068410000000001,,0.734,⚠️ Low data reliability
Uruguay,URY,2010,0.785,,17491.021424429928,9.769442966789391,Upper-Middle,America,✅ Sufficient data,0.616225,,,⚠️ Low data reliability
Uruguay,URY,2019,0.818,,17491.021424429928,9.769442966789391,Upper-Middle,America,✅ Sufficient data,0.6691239999999999,,0.785,⚠️ Low data reliability
Uruguay,URY,2020,0.82,20.05,17491.021424429928,9.769442966789391,Upper-Middle,America,✅ Sufficient data,0.6723999999999999,,0.818,✅ Sufficient data
Uruguay,URY,2021,0.814,21.31,17491.021424429928,9.769442966789391,Upper-Middle,America,✅ Sufficient data,0.662596,20.05,0.82,✅ Sufficient data
Uruguay,URY,2022,0.83,,17491.021424429928,9.769442966789391,Upper-Middle,America,✅ Sufficient data,0.6889,21.31,0.814,⚠️ Low data reliability
Uruguay,URY,2023,0.862,,17491.021424429928,9.769442966789391,Upper-Middle,America,✅ Sufficient data,0.7430439999999999,,0.83,⚠️ Low data reliability
United States,USA,2010,0.916,,61506.94857141797,11.0269054323134,High,America,✅ Sufficient data,0.839056,,,⚠️ Low data reliability
United States,USA,2019,0.933,,61506.94857141797,11.0269054323134,High,America,✅ Sufficient data,0.8704890000000001,,0.916,⚠️ Low data reliability
United States,USA,2020,0.923,15.38,61506.94857141797,11.0269054323134,High,America,✅ Sufficient data,0.851929,,0.933,✅ Sufficient data
United States,USA,2021,0.921,15.25,61506.94857141797,11.0269054323134,High,America,✅ Sufficient data,0.848241,15.38,0.923,✅ Sufficient data
United States,USA,2022,0.927,,61506.94857141797,11.0269054323134,High,America,✅ Sufficient data,0.8593290000000001,15.25,0.921,⚠️ Low data reliability
United States,USA,2023,0.938,,61506.94857141797,11.0269054323134,High,America,✅ Sufficient data,0.8798439999999998,,0.927,⚠️ Low data reliability
Uzbekistan,UZB,2010,0.675,,3327.2047615080505,8.10988781951329,Lower-Middle,Asia,✅ Sufficient data,0.45562500000000006,,,⚠️ Low data reliability
Uzbekistan,UZB,2019,0.725,,3327.2047615080505,8.10988781951329,Lower-Middle,Asia,✅ Sufficient data,0.525625,,0.675,⚠️ Low data reliability
Uzbekistan,UZB,2020,0.716,9.12,3327.2047615080505,8.10988781951329,Lower-Middle,Asia,✅ Sufficient data,0.512656,,0.725,✅ Sufficient data
Uzbekistan,UZB,2021,0.721,8.96,3327.2047615080505,8.10988781951329,Lower-Middle,Asia,✅ Sufficient data,0.519841,9.12,0.716,✅ Sufficient data
Uzbekistan,UZB,2022,0.727,,3327.2047615080505,8.10988781951329,Lower-Middle,Asia,✅ Sufficient data,0.5285289999999999,8.96,0.721,⚠️ Low data reliability
Uzbekistan,UZB,2023,0.74,,3327.2047615080505,8.10988781951329,Lower-Middle,Asia,✅ Sufficient data,0.5476,,0.727,⚠️ Low data reliability
Saint Vincent and the Grenadines,VCT,2010,0.756,,8233.344872318325,9.01594763544313,Upper-Middle,America,✅ Sufficient data,0.571536,,,⚠️ Low data reliability
Saint Vincent and the Grenadines,VCT,2019,0.789,,8233.344872318325,9.01594763544313,Upper-Middle,America,✅ Sufficient data,0.6225210000000001,,0.756,⚠️ Low data reliability
Saint Vincent and the Grenadines,VCT,2020,0.785,6.12,8233.344872318325,9.01594763544313,Upper-Middle,America,✅ Sufficient data,0.616225,,0.789,✅ Sufficient data
Saint Vincent and the Grenadines,VCT,2021,0.773,6.19,8233.344872318325,9.01594763544313,Upper-Middle,America,✅ Sufficient data,0.597529,6.12,0.785,✅ Sufficient data
Saint Vincent and the Grenadines,VCT,2022,0.772,,8233.344872318325,9.01594763544313,Upper-Middle,America,✅ Sufficient data,0.5959840000000001,6.19,0.773,⚠️ Low data reliability
Saint Vincent and the Grenadines,VCT,2023,0.798,,8233.344872318325,9.01594763544313,Upper-Middle,America,✅ Sufficient data,0.636804,,0.772,⚠️ Low data reliability
Venezuela,VEN,2010,0.759,,3069.371632585983,8.029228139692027,Lower-Middle,America,⚠️ Low data reliability,0.5760810000000001,,,⚠️ Low data reliability
Venezuela,VEN,2019,0.72,,3069.371632585983,8.029228139692027,Lower-Middle,America,⚠️ Low data reliability,0.5184,,0.759,⚠️ Low data reliability
Venezuela,VEN,2020,0.691,8.06,3069.371632585983,8.029228139692027,Lower-Middle,America,⚠️ Low data reliability,0.47748099999999993,,0.72,✅ Sufficient data
Venezuela,VEN,2021,0.69,8.11,3069.371632585983,8.029228139692027,Lower-Middle,America,⚠️ Low data reliability,0.4760999999999999,8.06,0.691,✅ Sufficient data
Venezuela,VEN,2022,0.699,,3069.371632585983,8.029228139692027,Lower-Middle,America,⚠️ Low data reliability,0.48860099999999995,8.11,0.69,⚠️ Low data reliability
Venezuela,VEN,2023,0.709,,3069.371632585983,8.029228139692027,Lower-Middle,America,⚠️ Low data reliability,0.5026809999999999,,0.699,⚠️ Low data reliability
United States Virgin Islands,VIR,2020,,8.14,,,,,,,,,⚠️ Low data reliability
United States Virgin Islands,VIR,2021,,7.02,,,,,,,8.14,,⚠️ Low data reliability
Vietnam,VNM,2010,0.676,,3313.681945211786,8.105815220300467,Lower-Middle,Asia,✅ Sufficient data,0.45697600000000005,,,⚠️ Low data reliability
Vietnam,VNM,2019,0.717,,3313.681945211786,8.105815220300467,Lower-Middle,Asia,✅ Sufficient data,0.5140889999999999,,0.676,⚠️ Low data reliability
Vietnam,VNM,2020,0.726,8.02,3313.681945211786,8.105815220300467,Lower-Middle,Asia,✅ Sufficient data,0.527076,,0.717,✅ Sufficient data
Vietnam,VNM,2021,0.718,8.01,3313.681945211786,8.105815220300467,Lower-Middle,Asia,✅ Sufficient data,0.515524,8.02,0.726,✅ Sufficient data
Vietnam,VNM,2022,0.726,,3313.681945211786,8.105815220300467,Lower-Middle,Asia,✅ Sufficient data,0.527076,8.01,0.718,⚠️ Low data reliability
Vietnam,VNM,2023,0.766,,3313.681945211786,8.105815220300467,Lower-Middle,Asia,✅ Sufficient data,0.586756,,0.726,⚠️ Low data reliability
Vanuatu,VUT,2010,0.578,,2825.0613199601803,7.94628534952556,Lower-Middle,Oceania,✅ Sufficient data,0.33408399999999994,,,⚠️ Low data reliability
Vanuatu,VUT,2019,0.614,,2825.0613199601803,7.94628534952556,Lower-Middle,Oceania,✅ Sufficient data,0.376996,,0.578,⚠️ Low data reliability
Vanuatu,VUT,2020,0.612,16.37,2825.0613199601803,7.94628534952556,Lower-Middle,Oceania,✅ Sufficient data,0.374544,,0.614,✅ Sufficient data
Vanuatu,VUT,2021,0.614,16.31,2825.0613199601803,7.94628534952556,Lower-Middle,Oceania,✅ Sufficient data,0.376996,16.37,0.612,✅ Sufficient data
Vanuatu,VUT,2022,0.614,,2825.0613199601803,7.94628534952556,Lower-Middle,Oceania,✅ Sufficient data,0.376996,16.31,0.614,⚠️ Low data reliability
Vanuatu,VUT,2023,0.621,,2825.0613199601803,7.94628534952556,Lower-Middle,Oceania,✅ Sufficient data,0.385641,,0.614,⚠️ Low data reliability
Samoa,WSM,2010,0.704,,4145.300571508999,8.329730579176553,Lower-Middle,Oceania,✅ Sufficient data,0.49561599999999995,,,⚠️ Low data reliability
Samoa,WSM,2019,0.712,,4145.300571508999,8.329730579176553,Lower-Middle,Oceania,✅ Sufficient data,0.506944,,0.704,⚠️ Low data reliability
Samoa,WSM,2020,0.712,12.27,4145.300571508999,8.329730579176553,Lower-Middle,Oceania,✅ Sufficient data,0.506944,,0.712,✅ Sufficient data
Samoa,WSM,2021,0.708,12.18,4145.300571508999,8.329730579176553,Lower-Middle,Oceania,✅ Sufficient data,0.5012639999999999,12.27,0.712,✅ Sufficient data
Samoa,WSM,2022,0.702,,4145.300571508999,8.329730579176553,Lower-Middle,Oceania,✅ Sufficient data,0.49280399999999996,12.18,0.708,⚠️ Low data reliability
Samoa,WSM,2023,0.708,,4145.300571508999,8.329730579176553,Lower-Middle,Oceania,✅ Sufficient data,0.5012639999999999,,0.702,⚠️ Low data reliability
Yemen,YEM,2010,0.496,,983.9819580269592,6.891607561545703,Low,Asia,✅ Sufficient data,0.24601599999999998,,,⚠️ Low data reliability
Yemen,YEM,2019,0.43,,983.9819580269592,6.891607561545703,Low,Asia,✅ Sufficient data,0.18489999999999998,,0.496,⚠️ Low data reliability
Yemen,YEM,2020,0.43,3.56,983.9819580269592,6.891607561545703,Low,Asia,✅ Sufficient data,0.18489999999999998,,0.43,✅ Sufficient data
Yemen,YEM,2021,0.425,3.56,983.9819580269592,6.891607561545703,Low,Asia,✅ Sufficient data,0.18062499999999998,3.56,0.43,✅ Sufficient data
Yemen,YEM,2022,0.424,,983.9819580269592,6.891607561545703,Low,Asia,✅ Sufficient data,0.179776,3.56,0.425,⚠️ Low data reliability
Yemen,YEM,2023,0.47,,983.9819580269592,6.891607561545703,Low,Asia,✅ Sufficient data,0.22089999999999999,,0.424,⚠️ Low data reliability
South Africa,ZAF,2010,0.675,,5851.948219578318,8.674529913771805,Lower-Middle,Africa,✅ Sufficient data,0.45562500000000006,,,⚠️ Low data reliability
South Africa,ZAF,2019,0.741,,5851.948219578318,8.674529913771805,Lower-Middle,Africa,✅ Sufficient data,0.549081,,0.675,⚠️ Low data reliability
South Africa,ZAF,2020,0.722,15.1,5851.948219578318,8.674529913771805,Lower-Middle,Africa,✅ Sufficient data,0.521284,,0.741,✅ Sufficient data
South Africa,ZAF,2021,0.721,15.3,5851.948219578318,8.674529913771805,Lower-Middle,Africa,✅ Sufficient data,0.519841,15.1,0.722,✅ Sufficient data
South Africa,ZAF,2022,0.717,,5851.948219578318,8.674529913771805,Lower-Middle,Africa,✅ Sufficient data,0.5140889999999999,15.3,0.721,⚠️ Low data reliability
South Africa,ZAF,2023,0.741,,5851.948219578318,8.674529913771805,Lower-Middle,Africa,✅ Sufficient data,0.549081,,0.717,⚠️ Low data reliability
Zambia,ZMB,2010,0.528,,1283.8246111315427,7.157598879227921,Low,Africa,✅ Sufficient data,0.27878400000000003,,,⚠️ Low data reliability
Zambia,ZMB,2019,0.574,,1283.8246111315427,7.157598879227921,Low,Africa,✅ Sufficient data,0.32947599999999994,,0.528,⚠️ Low data reliability
Zambia,ZMB,2020,0.569,8.28,1283.8246111315427,7.157598879227921,Low,Africa,✅ Sufficient data,0.32376099999999997,,0.574,✅ Sufficient data
Zambia,ZMB,2021,0.565,8.16,1283.8246111315427,7.157598879227921,Low,Africa,✅ Sufficient data,0.3192249999999999,8.28,0.569,✅ Sufficient data
Zambia,ZMB,2022,0.569,,1283.8246111315427,7.157598879227921,Low,Africa,✅ Sufficient data,0.32376099999999997,8.16,0.565,⚠️ Low data reliability
Zambia,ZMB,2023,0.595,,1283.8246111315427,7.157598879227921,Low,Africa,✅ Sufficient data,0.354025,,0.569,⚠️ Low data reliability
Zimbabwe,ZWE,2010,0.481,,1347.6908149819424,7.206147899423509,Low,Africa,✅ Sufficient data,0.23136099999999998,,,⚠️ Low data reliability
Zimbabwe,ZWE,2019,0.56,,1347.6908149819424,7.206147899423509,Low,Africa,✅ Sufficient data,0.31360000000000005,,0.481,⚠️ Low data reliability
Zimbabwe,ZWE,2020,0.554,17.56,1347.6908149819424,7.206147899423509,Low,Africa,✅ Sufficient data,0.3069160000000001,,0.56,✅ Sufficient data
Zimbabwe,ZWE,2021,0.549,17.61,1347.6908149819424,7.206147899423509,Low,Africa,✅ Sufficient data,0.30140100000000003,17.56,0.554,✅ Sufficient data
Zimbabwe,ZWE,2022,0.55,,1347.6908149819424,7.206147899423509,Low,Africa,✅ Sufficient data,0.30250000000000005,17.61,0.549,⚠️ Low data reliability
Zimbabwe,ZWE,2023,0.598,,1347.6908149819424,7.206147899423509,Low,Africa,✅ Sufficient data,0.357604,,0.55,⚠️ Low data reliability
Namibia,not found,2010,0.584,,,,,,,0.34105599999999997,,,⚠️ Low data reliability
Namibia,not found,2019,0.638,,,,,,,0.407044,,0.584,⚠️ Low data reliability
Namibia,not found,2020,0.634,11.66,,,,,,0.40195600000000004,,0.638,⚠️ Low data reliability
Namibia,not found,2021,0.616,11.57,,,,,,0.379456,11.66,0.634,⚠️ Low data reliability
Namibia,not found,2022,0.61,,,,,,,0.3721,11.57,0.616,⚠️ Low data reliability
Namibia,not found,2023,0.665,,,,,,,0.44222500000000003,,0.61,⚠️ Low data reliability
